nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Warszawa (Żółkiew);;;Żółkiew, Polska;https://www.google.com/maps/place/?q=place_id:ChIJJ-wNt-EQI0cRnikf947c2GA;50.88546419999999,22.8529528
Warszawa;;;Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJAZ-GmmbMHkcR_NPqiCq-8HI;52.2296756,21.0122287
Wysokie Koło;;;26-920 Wysokie Koło, Polska;https://www.google.com/maps/place/?q=place_id:ChIJC513SlaCGEcRcwpWg46dpG4;51.4605411,21.8309567
Opole;;;Opole, Polska;https://www.google.com/maps/place/?q=place_id:ChIJS7NtRQZTEEcRbjQMQIdkxiU;50.6683223,17.9230651
Wójcice (Łopatyn);;;Wójcice, 48-385 Otmuchów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJlyKdHMvcEUcR6Iont_jHXL0;50.4609086,17.2122623
Białystok (Wilno);;;Bohaterów Monte Cassino 8, 15-873 Białystok, Polska;https://www.google.com/maps/place/?q=place_id:ChIJW6Mgmgz8H0cRd6m-EuhJdgY;53.1328291,23.1357109
Białystok;;;Białystok, Polska;https://www.google.com/maps/place/?q=place_id:ChIJHZdBjwT8H0cRLHvwi8x9MXI;53.13248859999999,23.1688403
Hodyszewo;;;18-212 Hodyszewo, Polska;https://www.google.com/maps/place/?q=place_id:ChIJnTAsqQiOH0cR_mmCw1Q2-2c;52.8312958,22.7772363
Krypno;;;19-111 Krypno Kościelne, Polska;https://www.google.com/maps/place/?q=place_id:ChIJiyrT-vEf4EYR2n4V1pU1xBA;53.2858296,22.8791341
Łomża;;;Łomża, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ-UEAs5AzHkcRWlN8AkDuMdA;53.1781197,22.0590321
Ostrożany;;;Ostrożany, Polska;https://www.google.com/maps/place/?q=place_id:ChIJDcDUG8J-H0cRJEcuxhH3FYo;52.5253764,22.6730779
Różanystok;;;16-200 Różanystok, Polska;https://www.google.com/maps/place/?q=place_id:ChIJhVG3zGNu4EYRom2_i84uI80;53.6352814,23.4032432
Sejny;;;16-500 Sejny, Polska;https://www.google.com/maps/place/?q=place_id:ChIJEzW048bv4EYRX6UHLZpvjSU;54.10809,23.3469
Studzieniczna;;;Studzieniczna, Augustów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ8bXsqwha4EYRV_3x0gQO5i8;53.8574885,23.077915
Borek Stary;;;Borek Stary, Polska;https://www.google.com/maps/place/?q=place_id:ChIJeyuPAZT2PEcRJlxSQF9wKO4;49.9538337,22.1001881
Dębowiec;;;Dębowiec, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6dvWF3S1PUcRxJfO8mtjotg;49.6827011,21.4604016
Haczów;;;Haczów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJH0jetVVBPEcRTQVidAvRoR8;49.66759829999999,21.8906138
Hyżne;;;Hyżne, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ57yEdPn0PEcR-TJQdUf7o8Q;49.9230337,22.1652611
Jarosław;;;Jarosław, Polska;https://www.google.com/maps/place/?q=place_id:ChIJF0FypJuZPEcRdpf_RWlUr_A;50.0160977,22.6777391
Jarosław;;;Jarosław, Polska;https://www.google.com/maps/place/?q=place_id:ChIJF0FypJuZPEcRdpf_RWlUr_A;50.0160977,22.6777391
Jaśliska;;;38-485 Jaśliska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJf-e9kjs9PEcRbQ-AN8rYnH0;49.4420995,21.8083481
Jasień (Rudki);;;Jasień 6, 38-700 Ustrzyki Dolne, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ_WKf6KTyO0cRKFrj0ZlsEDY;49.4222918,22.6150398
Jodłówka;;;82-410 Jodłówka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJM-8EehJW_UYRh5tO_GR2b90;53.9682656,19.1785799
Kalwaria Pacławska;;;Kalwaria Pacławska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ1wxQlDWEO0cRdQn5at3Oho0;49.6345697,22.706023
Leżajsk;;;37-300 Leżajsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJv4Y3FLvGPEcR5p0dt_AqNLI;50.2620534,22.4210807
Lubaczów (Lwów);;;Lubaczów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJF3usDYdZO0cRnfn0QKSpd0U;50.15621,23.12379
Łukawiec (Tartaków);;;Łukawiec 189, 37-626 Łukawiec, Polska;https://www.google.com/maps/place/?q=place_id:ChIJudVaSVlcO0cRlZAmCKjeoAA;50.07242859999999,23.1214957
Polańczyk;;;38-610 Polańczyk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJfQnGt7_2O0cRgYpWBOg4x9M;49.3696768,22.4212003
Przemyśl;;;Przemyśl, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ0Wi2H99-O0cR8D-ZuwEX_B4;49.7823132,22.7744294
Przemyśl;;;Przemyśl, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ0Wi2H99-O0cR8D-ZuwEX_B4;49.7823132,22.7744294
Przeczyca;;;39-230 Przeczyca, Polska;https://www.google.com/maps/place/?q=place_id:ChIJa86YPRulPUcRx6k0VwUbCL0;49.8865562,21.3642424
Radomyśl;;;64-150 Radomyśl, Polska;https://www.google.com/maps/place/?q=place_id:ChIJI-BZoojpBUcRjF3B0Zc3osw;51.8946108,16.1958117
Rzeszów;;;Rzeszów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJSdQUzOP6PEcR7bI-szENJNI;50.0411867,21.9991196
Stara Wieś;;;;NOT_FOUND;
Tarnobrzeg (Dzików);;;Dzików, 39-400 Tarnobrzeg, Polska;https://www.google.com/maps/place/?q=place_id:ChIJkV6-iENKPUcRKmaj3tsjIJg;50.59983099999999,21.6838221
Tarnowiec;;;38-204 Tarnowiec, Polska;https://www.google.com/maps/place/?q=place_id:ChIJF3Fb91pLPEcRO-8dKuXmm1M;49.729865,21.576475
Wielkie Oczy;;;37-627 Wielkie Oczy, Polska;https://www.google.com/maps/place/?q=place_id:ChIJiYt2hrpCO0cRnGdiC6nf8CY;50.0235198,23.1640425
Zawada;;;Zawada, Polska;https://www.google.com/maps/place/?q=place_id:ChIJjU_y0UpREEcRICVMly7LjtU;50.7136972,17.9934448
Gdańsk (Lwów);;;Długie Pobrzeże 11, 80-888 Gdańsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJIdX6XaBz_UYRA2kFl0DlfLk;54.3491006,18.65634
Gdańsk (Bołszowce);;;;NOT_FOUND;
Gdańsk (Stanisławów);;;83-020 Stanisławowo, Polska;https://www.google.com/maps/place/?q=place_id:ChIJdTU7DItu_UYRsvqlkwWmXqo;54.2583215,18.7803716
Piaseczno;;;05-500 Piaseczno, Polska;https://www.google.com/maps/place/?q=place_id:ChIJAQLEDzkuGUcR9Rt6fpxax4g;52.0811536,21.0238602
Sianowo;;;Sianowo, Polska;https://www.google.com/maps/place/?q=place_id:ChIJc2HaelGR_UYRDgRoJ78TR4o;54.3885815,18.0890327
Swarzewo;;;Swarzewo, Polska;https://www.google.com/maps/place/?q=place_id:ChIJu53eFgSz_UYR8RW34f8ZyXc;54.7576692,18.39902
Trąbki Wielkie;;;Trąbki Wielkie, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6y0B8rx7_UYRAm4bWZVakD4;54.17111509999999,18.5380137
Wejherowo;;;Wejherowo, Polska;https://www.google.com/maps/place/?q=place_id:ChIJVXZ1Xim6_UYRx2zPIzka_ic;54.6003216,18.2330488
Bielsko-Biała - Hałcnów;;;Hałcnów, 43-300 Bielsko-Biała, Polska;https://www.google.com/maps/place/?q=place_id:ChIJTUj6grmYFkcRD5V-Xn_551A;49.854347,19.0946549
Częstochowa;;;Częstochowa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJr6gsTsW1EEcRNoIXGk0NT4U;50.8118195,19.1203094
Dąbrowa Górnicza;;;Dąbrowa Górnicza, Polska;https://www.google.com/maps/place/?q=place_id:ChIJc0lgzAXcFkcRjKT4eJ67_fs;50.3216897,19.1949126
Gliwice (Kochawina);;;Mikołaja Kopernika 63A, 44-117 Gliwice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ2Y-p0hQwEUcRtNA-S2z84Bw;50.3185163,18.6581921
Gliwice (Łysiec);;;42-261 Łysiec, Polska;https://www.google.com/maps/place/?q=place_id:ChIJpWXTfmTMEEcRgeibFCtp1ac;50.6828855,19.0712859
Katowice;;;Katowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ0cyhNiPOFkcRu_pZBTUqr7k;50.26489189999999,19.0237815
