nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Kraków-Mogiła – opactwo cystersów w Mogile, [p];;;Klasztorna 11, 31-979 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJvfrzXABFFkcR--fXlhVPJoM;50.0643742,20.0530009
Krasiczyn – zespół zamkowo-parkowy, [p];;;Zamek, 37-741 Krasiczyn, Polska;https://www.google.com/maps/place/?q=place_id:ChIJjWCDmQaAPEcRWKNxDzZ3_mc;49.7763786,22.6501121
Kruszyniany – meczet i Mizar, [p];;;Kruszyniany 62, 16-120 Kruszyniany, Polska;https://www.google.com/maps/place/?q=place_id:ChIJF9IdO_3z30YRGN2KxEmUOgA;53.1777642,23.8137561
Krzemionki k. Ostrowca Świętokrzyskiego – kopalnie krzemienia z okresu neolitu, [p, u];;;Sudół 135a, 27-400 Ostrowiec Świętokrzyski, Polska;https://www.google.com/maps/place/?q=place_id:ChIJtw1QJgMKGEcRvOgQYZ4nIUY;50.9722558,21.4900411
Krzeszów – zespół dawnego opactwa cystersów, [p];;;plac Jana Pawła II 1, 58-405 Krzeszów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJHfxZf3v3DkcRmY_6Cm495ws;50.73247,16.0692758
Kwidzyn – zespół katedralno-zamkowy, [p];;;Katedralna 1, 82-500 Kwidzyn, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ4UWXobiwAkcRLepj9f1Vudg;53.736073,18.921474
Kwiatoń gm. Uście Gorlickie – drewniana cerkiew pw. św. Paraskiewy, [u];;;38-315 Kwiatoń, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ86bjFPzQPUcRI6Qj1EqI2Dk;49.50082769999999,21.1738048
Ląd – zespół dawnego opactwa cysterskiego w Lądzie nad Wartą, [p];;;Ląd 101, 62-405 Ląd, Polska;https://www.google.com/maps/place/?q=place_id:ChIJy_BENnvPBEcRSgHB1KMX-k0;52.2041037,17.8936255
Legnickie Pole – pobenedyktyński zespół klasztorny, [p];;;Świętej Jadwigi 1, 59-241 Legnickie Pole, Polska;https://www.google.com/maps/place/?q=place_id:ChIJZ4PkZxwMD0cRQtdhYFwit_4;51.1452436,16.2426904
Leżajsk – zespół klasztorny oo. bernardynów, [p];;;Sanktuarium i Klasztor O.O. Bernardynów w Leżajsku, plac Mariacki 8, 37-300 Leżajsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJPeAB4KPGPEcRLScr0kD36eY;50.2705093,22.4086937
Lidzbark Warmiński – zamek biskupów warmińskich, [p];;;Plac Zamkowy 1, 11-100 Lidzbark Warmiński, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ7YlPq5n14kYR2YIPcyBH-r0;54.12599669999999,20.5829401
Lipnica Murowana k. Bochni – późnogotycki kościół drewniany cmentarny pw. św. Leonarda, [u];;;Cmentarz Parafialny, Lipnica Dolna 223, 32-724 Lipnica Dolna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ_bB7dwAhFkcRzkoWy4jtSVM;49.8604587,20.5303765
Lubiń – zespół opactwa benedyktynów, [p];;;Mickiewicza 6, 64-010 Lubiń, Polska;https://www.google.com/maps/place/?q=place_id:ChIJEeVe1ToJBUcRO9Rseh9xK-M;51.966154,16.9003448
Lublin – historyczny zespół architektoniczno-urbanistyczny, [p];;;Wyszyńskiego 2, 20-105 Lublin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJGy7gcmpXIkcR-BNFx-kLH3w;51.2458912,22.5698319
Lubostroń – zespół pałacowo–parkowy, [p];;;89-210 Lubostroń, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ9TowEVhvA0cR8BR8zT92KGQ;52.90558189999999,17.8791305
Łańcut – zespół zamkowo-parkowy, [p];;;Zamkowa 1, 37-100 Łańcut, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6zizAJrtPEcR9_ztYNleXb0;50.0672685,22.2377346
Łęknica – Park Mużakowski, park w stylu krajobrazowym, [p, u];;;Droga Panoramiczna, 68-208 Łęknica, Polska;https://www.google.com/maps/place/?q=place_id:ChIJx0qDXxmJCEcRmssLgSnWDjs;51.5461845,14.7342428
Łomnica w Kotlinie Jeleniogórskiej – zespół pałacowo-parkowy, [p];;;Karpnicka 3, 58-500 Łomnica, Polska;https://www.google.com/maps/place/?q=place_id:ChIJV0s2ciPhDkcR_ZIdv56ph5Y;50.8760457,15.8095281
Łódź – wielokulturowy krajobraz miasta przemysłowego, [p];;;Piotrkowska 71, 90-001 Łódź, Polska;https://www.google.com/maps/place/?q=place_id:ChIJk-Nqf7PLG0cRA-mf8wgbyss;51.76797550000001,19.4564774
Łowicz – Bazylika Katedralna (dawna Kolegiata Prymasowska) pod wezwaniem Wniebowzięcia Najświętszej Marii Panny, [p];;;Stary Rynek 24, 99-400 Łowicz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJKbOMwxLmG0cRKm_XCASyVIM;52.1080124,19.9440551
