nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Elektrownie wodne (min. jedna do zwiedzenia);;;Pilchowice 67a, 59-616 Pilchowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJWzbhPabYDkcRP2FUCzCy22M;50.9638733,15.6445313
Sztolnie żelaza i uranu;;;Stronie Lasy 40, 57-550, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQUFeGYICDkcRff2mI-ir-EM;50.2479789,16.8444245
Linia kolejowa Kłodzko Wałbrzych;;;58-300 Wałbrzych, Polska;https://www.google.com/maps/place/?q=place_id:ChIJmz6QDtFQDkcRamVtGW5HYWc;50.7435138,16.2816147
Muzeum Papiernictwa;;;Kłodzka 42, 57-340 Duszniki-Zdrój, Polska;https://www.google.com/maps/place/?q=place_id:ChIJM50_hu9sDkcR-xHcn4-HLEA;50.4045386,16.3956988
Muzeum Przemysłu i Kolejnictwa;;;Towarowa 4, 58-140 Jaworzyna Śląska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJiXTuu0ysD0cRSTAcFjn6K_c;50.91539,16.4363365
Muzeum Przemysłu i Techniki;;;;NOT_FOUND;
Kopalnia węgla kamiennego;;;Świętej Barbary 12, 43-173 Łaziska Górne, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ28QlDQzKFkcRvDI1-COZ03o;50.1411332,18.8643951
Kompleks zbrojeniowy „Riese”;;;3 Maja 26, 58-320 Walim, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ_zZ9ekpRDkcRrKAhfWBVNZQ;50.6890935,16.4447859
Zakład wodociągowy „Na grobli” i przepompownia;;;Na Grobli 19, 50-438 Wrocław, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ4zOFToHCD0cR_4HHOqXzMsg;51.10251539999999,17.0566112
Fundacja Otwartego Muzeum Techniki;;;Wybrzeże Stanisława Wyspiańskiego 27, 50-370 Wrocław, Polska;https://www.google.com/maps/place/?q=place_id:ChIJefz7ftXpD0cRUp52G8GXclc;51.1067285,17.0628896
Międzyrzecki Rejon Umocniony;;;Pniewo 1, 66-300 Międzyrzecz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJGdkYCyKSG0cRPutoaDY-u9Y;52.371933,15.5058239
Most graniczny;;;DK29, Słubice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJN4LNxHCYB0cR6FaJebGdDz4;52.3481549,14.5559983
Muzeum Górnictwa i Hutnictwa Złota;;;Złota 9, 57-250 Złoty Stok, Polska;https://www.google.com/maps/place/?q=place_id:ChIJSz3W8G8fDkcRZWGs43mnGtQ;50.4397973,16.8747301
Młyn;;;Połczyńska 97A, 01-303 Warszawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ_SHw2SrLHkcRbNKqAfTc26E;52.215388,20.895431
Muzeum Produkcji Zapałek;;;Ogrodowa 68, 42-200 Częstochowa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJfUHWZ8G1EEcRlaZNQP1oneY;50.8032231,19.1226257
Górnośląska Kolej Wąskotorowa;;;Zabrzańska, 40-907 Bytom, Polska;https://www.google.com/maps/place/?q=place_id:ChIJzUxvTSjTFkcRVwwCQ-0jWxg;50.3425443,18.9141494
Radiostacja;;;Tarnogórska 129, 44-102 Gliwice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ4WFPTjUwEUcRcj88Ay-sEI0;50.3133495,18.6887665
Muzeum Odlewnictwa;;;Bojkowska 37, 44-100 Gliwice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJS5DmAxoxEUcROE6HK7jzSoA;50.2771743,18.6831001
Huta Metali Nieżelaznych;;;Woźniaka 12, 40-389 Katowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6aynXOTPFkcRfZIpXKBtXT8;50.2585926,19.0981108
Osiedle Nikiszowiec i Giszowiec;;;Osiedle Nikiszowiec, 40-432 Katowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJITIkNonPFkcRRdKXjrDNTCM;50.2437585,19.0821516
Muzeum Energetyki;;;Wyzwolenia 30, 43-170 Łaziska Górne, Polska;https://www.google.com/maps/place/?q=place_id:ChIJmQoAR4y1FkcRtU9RetKwmMQ;50.1323442,18.8409652
